n_size,option,measurement_unit,mean
300000,vlc_vector_elias_delta - 10 - LTTBDownsampler,seconds,4.341030120849609e-06
300000,vlc_vector_elias_delta - 10 - MinMaxLTTBDownsampler,seconds,5.384286244710286e-06
300000,vlc_vector_elias_delta - 2 - LTTBDownsampler,seconds,4.272365570068359e-06
300000,vlc_vector_elias_delta - 2 - MinMaxLTTBDownsampler,seconds,5.249182383219401e-06
300000,vlc_vector_elias_delta - 5 - LTTBDownsampler,seconds,4.318070411682129e-06
300000,vlc_vector_elias_delta - 5 - MinMaxLTTBDownsampler,seconds,5.273024241129557e-06
300000,vlc_vector_elias_gamma - 0 - LTTBDownsampler,seconds,2.065467834472656e-06
300000,vlc_vector_elias_gamma - 0 - MinMaxLTTBDownsampler,seconds,2.686182657877604e-06
300000,vlc_vector_elias_gamma - 1 - LTTBDownsampler,seconds,3.929471969604492e-06
300000,vlc_vector_elias_gamma - 1 - MinMaxLTTBDownsampler,seconds,5.1816304524739586e-06
300000,vlc_vector_elias_gamma - 10 - LTTBDownsampler,seconds,3.992748260498047e-06
300000,vlc_vector_elias_gamma - 10 - MinMaxLTTBDownsampler,seconds,5.3246815999348956e-06
300000,vlc_vector_elias_gamma - 2 - LTTBDownsampler,seconds,3.969287872314453e-06
300000,vlc_vector_elias_gamma - 2 - MinMaxLTTBDownsampler,seconds,5.133946736653645e-06
300000,vlc_vector_elias_gamma - 5 - LTTBDownsampler,seconds,4.0010452270507815e-06
300000,vlc_vector_elias_gamma - 5 - MinMaxLTTBDownsampler,seconds,5.328655242919922e-06
300000,vlc_vector_fibonacci - 0 - LTTBDownsampler,seconds,1.888895034790039e-06
300000,vlc_vector_fibonacci - 0 - MinMaxLTTBDownsampler,seconds,3.055731455485026e-06
300000,vlc_vector_fibonacci - 1 - LTTBDownsampler,seconds,3.972530364990234e-06
300000,vlc_vector_fibonacci - 1 - MinMaxLTTBDownsampler,seconds,5.475680033365885e-06
300000,vlc_vector_fibonacci - 10 - LTTBDownsampler,seconds,3.8853406906127935e-06
300000,vlc_vector_fibonacci - 10 - MinMaxLTTBDownsampler,seconds,5.435943603515625e-06
300000,vlc_vector_fibonacci - 2 - LTTBDownsampler,seconds,3.829383850097656e-06
300000,vlc_vector_fibonacci - 2 - MinMaxLTTBDownsampler,seconds,5.336602528889974e-06
300000,vlc_vector_fibonacci - 5 - LTTBDownsampler,seconds,3.859758377075195e-06
300000,vlc_vector_fibonacci - 5 - MinMaxLTTBDownsampler,seconds,5.61078389485677e-06
